#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 160  60
# Band-Index    1
   2.03800    -38.261265
   2.02034    -38.261269
   2.00268    -38.261264
   1.98502    -38.261264
   1.96736    -38.261262
   1.94969    -38.261263
   1.93203    -38.261250
   1.91437    -38.261250
   1.89671    -38.261259
   1.87904    -38.261259
   1.86138    -38.261259
   1.84372    -38.261259
   1.82606    -38.261266
   1.80840    -38.261267
   1.80840    -38.261267
   1.76817    -38.261098
   1.72794    -38.260692
   1.68771    -38.260013
   1.64749    -38.259056
   1.60726    -38.257848
   1.56703    -38.256369
   1.52680    -38.254638
   1.48658    -38.252648
   1.44635    -38.250418
   1.40612    -38.248831
   1.36590    -38.245267
   1.32567    -38.242365
   1.28544    -38.239284
   1.24521    -38.236731
   1.20499    -38.236741
   1.16476    -38.236746
   1.12453    -38.236751
   1.08430    -38.236740
   1.04408    -38.236742
   1.04408    -38.236742
   1.02396    -38.236746
   1.00385    -38.236742
   0.98374    -38.236750
   0.96362    -38.236753
   0.94351    -38.236748
   0.92340    -38.236753
   0.90328    -38.240082
   0.88317    -38.244059
   0.86305    -38.247935
   0.84294    -38.251629
   0.82283    -38.255077
   0.80271    -38.258219
   0.78260    -38.260976
   0.76249    -38.260602
   0.74237    -38.260299
   0.72226    -38.260054
   0.70215    -38.259888
   0.68203    -38.259785
   0.66192    -38.259755
   0.66192    -38.259755
   0.62708    -38.259441
   0.59224    -38.258566
   0.55741    -38.257244
   0.52257    -38.255622
   0.48773    -38.253832
   0.45289    -38.251953
   0.41805    -38.250053
   0.38322    -38.248178
   0.34838    -38.246376
   0.31354    -38.244667
   0.27870    -38.243961
   0.24386    -38.250485
   0.20903    -38.254822
   0.17419    -38.257522
   0.13935    -38.259179
   0.10451    -38.260206
   0.06968    -38.260812
   0.03484    -38.261138
   0.00000    -38.261267
 
# Band-Index    7
   0.00000    -38.261239
   0.03484    -38.260830
   0.06968    -38.259548
   0.10451    -38.257420
   0.13935    -38.254460
   0.17419    -38.250713
   0.20903    -38.246205
   0.24386    -38.241652
   0.27870    -38.243089
   0.31354    -38.236701
   0.34838    -38.236703
   0.38322    -38.236709
   0.41805    -38.236719
   0.45289    -38.236721
   0.48773    -38.236718
   0.52257    -38.236702
   0.55741    -38.236710
   0.59224    -38.236714
   0.62708    -38.236713
   0.66192    -38.236717
   0.66192    -38.236717
   0.68203    -38.236710
   0.70215    -38.236711
   0.72226    -38.236711
   0.74237    -38.236717
   0.76249    -38.236721
   0.78260    -38.236727
   0.80271    -38.236733
   0.82283    -38.236737
   0.84294    -38.236742
   0.86305    -38.236748
   0.88317    -38.236746
   0.90328    -38.236751
   0.92340    -38.236164
   0.94351    -38.232443
   0.96362    -38.229129
   0.98374    -38.226425
   1.00385    -38.224492
   1.02396    -38.223398
   1.04408    -38.223065
   1.04408    -38.223065
   1.08430    -38.224085
   1.12453    -38.226484
   1.16476    -38.229510
   1.20499    -38.232774
   1.24521    -38.236073
   1.28544    -38.236730
   1.32567    -38.236717
   1.36590    -38.240851
   1.40612    -38.247949
   1.44635    -38.247141
   1.48658    -38.245101
   1.52680    -38.243239
   1.56703    -38.241577
   1.60726    -38.245644
   1.64749    -38.251573
   1.68771    -38.255954
   1.72794    -38.258950
   1.76817    -38.260694
   1.80840    -38.261239
   1.80840    -38.261239
   1.82606    -38.261238
